title,price,link
iPhone Apple 5c 16 Gb Branco - Usado,249,https://produto.mercadolivre.com.br/MLB-4980232642-iphone-apple-5c-16-gb-branco-usado-_JM?searchVariation=181302436528#searchVariation%3D181302436528%26position%3D47%26search_layout%3Dstack%26type%3Ditem%26tracking_id%3Def651f1c-0f60-4947-addd-f89b98905909
iPhone Apple 4s 16 Gb Branco - Usado,199,https://produto.mercadolivre.com.br/MLB-3807956637-iphone-apple-4s-16-gb-branco-usado-_JM?searchVariation=184123411141#searchVariation%3D184123411141%26position%3D48%26search_layout%3Dstack%26type%3Ditem%26tracking_id%3Def651f1c-0f60-4947-addd-f89b98905909
Apple iPhone 15 (128 GB) - Azul,4889,https://www.mercadolivre.com.br/apple-iphone-15-128-gb-azul/p/MLB27172667#searchVariation%3DMLB27172667%26position%3D29%26search_layout%3Dstack%26type%3Dproduct%26tracking_id%3Def651f1c-0f60-4947-addd-f89b98905909
iPhone 11 Pro 256 GB dourado,3499,https://www.mercadolivre.com.br/iphone-11-pro-256-gb-dourado/p/MLB15150716#searchVariation%3DMLB15150716%26position%3D30%26search_layout%3Dstack%26type%3Dproduct%26tracking_id%3Def651f1c-0f60-4947-addd-f89b98905909
Apple iPhone 15 Pro (256 GB) - Titânio Azul - Distribuidor Autorizado,8749,https://www.mercadolivre.com.br/apple-iphone-15-pro-256-gb-titnio-azul-distribuidor-autorizado/p/MLB1027172712#searchVariation%3DMLB1027172712%26position%3D31%26search_layout%3Dstack%26type%3Dproduct%26tracking_id%3Def651f1c-0f60-4947-addd-f89b98905909
Apple iPhone 14 Plus (256 GB) - Meia-noite,5863,https://www.mercadolivre.com.br/apple-iphone-14-plus-256-gb-meia-noite/p/MLB19615373#searchVariation%3DMLB19615373%26position%3D32%26search_layout%3Dstack%26type%3Dproduct%26tracking_id%3Def651f1c-0f60-4947-addd-f89b98905909
iPhone XS Max 64 GB cinza-espacial,3499,https://www.mercadolivre.com.br/iphone-xs-max-64-gb-cinza-espacial/p/MLB12866626#searchVariation%3DMLB12866626%26position%3D33%26search_layout%3Dstack%26type%3Dproduct%26tracking_id%3Def651f1c-0f60-4947-addd-f89b98905909
Apple iPhone 15 Plus (512 GB) - Verde - Distribuidor Autorizado,10284,https://www.mercadolivre.com.br/apple-iphone-15-plus-512-gb-verde-distribuidor-autorizado/p/MLB1027172694#searchVariation%3DMLB1027172694%26position%3D34%26search_layout%3Dstack%26type%3Dproduct%26tracking_id%3Def651f1c-0f60-4947-addd-f89b98905909
Apple iPhone 15 Plus (256 GB) - Verde - Distribuidor Autorizado,11896,https://www.mercadolivre.com.br/apple-iphone-15-plus-256-gb-verde-distribuidor-autorizado/p/MLB1027172686#searchVariation%3DMLB1027172686%26position%3D35%26search_layout%3Dstack%26type%3Dproduct%26tracking_id%3Def651f1c-0f60-4947-addd-f89b98905909
iPhone 5s 16 GB cinza-espacial,499,https://www.mercadolivre.com.br/iphone-5s-16-gb-cinza-espacial/p/MLB6007306#searchVariation%3DMLB6007306%26position%3D36%26search_layout%3Dstack%26type%3Dproduct%26tracking_id%3Def651f1c-0f60-4947-addd-f89b98905909
Apple iPhone 12 (128 GB) - Branco,2749,https://www.mercadolivre.com.br/apple-iphone-12-128-gb-branco/p/MLB16163652#searchVariation%3DMLB16163652%26position%3D37%26search_layout%3Dstack%26type%3Dproduct%26tracking_id%3Def651f1c-0f60-4947-addd-f89b98905909
Apple iPhone 12 Pro Max (128 GB) - Prateado,3960,https://www.mercadolivre.com.br/apple-iphone-12-pro-max-128-gb-prateado/p/MLB16163693#searchVariation%3DMLB16163693%26position%3D38%26search_layout%3Dstack%26type%3Dproduct%26tracking_id%3Def651f1c-0f60-4947-addd-f89b98905909
Apple iPhone 15 Pro (1 TB) - Titânio Preto,11499,https://www.mercadolivre.com.br/apple-iphone-15-pro-1-tb-titnio-preto/p/MLB27172705#searchVariation%3DMLB27172705%26position%3D39%26search_layout%3Dstack%26type%3Dproduct%26tracking_id%3Def651f1c-0f60-4947-addd-f89b98905909
iPhone 14 Pro Max 128gb Roxo Usado,6299,https://produto.mercadolivre.com.br/MLB-4270020168-iphone-14-pro-max-128gb-roxo-usado-_JM?searchVariation=179368051788#searchVariation%3D179368051788%26position%3D49%26search_layout%3Dstack%26type%3Ditem%26tracking_id%3Def651f1c-0f60-4947-addd-f89b98905909
Apple iPhone 15 Pro (128 GB) - Titânio Azul,6820,https://www.mercadolivre.com.br/apple-iphone-15-pro-128-gb-titnio-azul/p/MLB27172709#searchVariation%3DMLB27172709%26position%3D1%26search_layout%3Dstack%26type%3Dproduct%26tracking_id%3Def651f1c-0f60-4947-addd-f89b98905909
Apple iPhone 15 (128 Gb) - Preto,5299,https://produto.mercadolivre.com.br/MLB-3596071897-apple-iphone-15-128-gb-preto-_JM?searchVariation=179826354186#searchVariation%3D179826354186%26position%3D24%26search_layout%3Dstack%26type%3Ditem%26tracking_id%3D400397aa-0bb7-4577-9c12-ec9a773d0223
Smartphone iPhone SE A1723 16gb 2gb Ram Rose Gold Excelente,399,https://produto.mercadolivre.com.br/MLB-3807331811-smartphone-iphone-se-a1723-16gb-2gb-ram-rose-gold-excelente-_JM?searchVariation=184118658407#searchVariation%3D184118658407%26position%3D25%26search_layout%3Dstack%26type%3Ditem%26tracking_id%3D400397aa-0bb7-4577-9c12-ec9a773d0223
iPhone 8 64 Gb Excelente Envio Imediato,858,https://produto.mercadolivre.com.br/MLB-4806207836-iphone-8-64-gb-excelente-envio-imediato-_JM?searchVariation=183239063547#searchVariation%3D183239063547%26position%3D26%26search_layout%3Dstack%26type%3Ditem%26tracking_id%3D400397aa-0bb7-4577-9c12-ec9a773d0223
Xiaomi Redmi Note 13 256gb 8g Ram Lançamento 2024 Global Nf,1199,https://produto.mercadolivre.com.br/MLB-4518522976-xiaomi-redmi-note-13-256gb-8g-ram-lancamento-2024-global-nf-_JM#position%3D27%26search_layout%3Dstack%26type%3Ditem%26tracking_id%3D400397aa-0bb7-4577-9c12-ec9a773d0223
iPhone SE (2ª Geração) 256gb,1799,https://produto.mercadolivre.com.br/MLB-2928894448-iphone-se-2-geraco-256gb-_JM?searchVariation=176779745381#searchVariation%3D176779745381%26position%3D28%26search_layout%3Dstack%26type%3Ditem%26tracking_id%3D400397aa-0bb7-4577-9c12-ec9a773d0223
iPhone 7 Plus 32 Gb Dourado Lindo 10x Sem Juros,1000,https://produto.mercadolivre.com.br/MLB-4616427128-iphone-7-plus-32-gb-dourado-lindo-10x-sem-juros-_JM?searchVariation=182522790843#searchVariation%3D182522790843%26position%3D29%26search_layout%3Dstack%26type%3Ditem%26tracking_id%3D400397aa-0bb7-4577-9c12-ec9a773d0223
iPhone 15 128gb Lacrado Dual Sim Película + Capinha Brinde,5699,https://produto.mercadolivre.com.br/MLB-4846687670-iphone-15-128gb-lacrado-dual-sim-pelicula-capinha-brinde-_JM?searchVariation=180915376082#searchVariation%3D180915376082%26position%3D30%26search_layout%3Dstack%26type%3Ditem%26tracking_id%3D400397aa-0bb7-4577-9c12-ec9a773d0223
iPhone 13 Pro Max 1tb Dourado Ouro 24k,24500,https://produto.mercadolivre.com.br/MLB-4324468152-iphone-13-pro-max-1tb-dourado-ouro-24k-_JM?searchVariation=181226122415#searchVariation%3D181226122415%26position%3D31%26search_layout%3Dstack%26type%3Ditem%26tracking_id%3D400397aa-0bb7-4577-9c12-ec9a773d0223
iPhone XS Max 64gb Prata Muito Bom - Trocafone Celular Usado,1639,https://produto.mercadolivre.com.br/MLB-2692191755-iphone-xs-max-64gb-prata-muito-bom-trocafone-celular-usado-_JM#position%3D32%26search_layout%3Dstack%26type%3Ditem%26tracking_id%3D400397aa-0bb7-4577-9c12-ec9a773d0223
iPhone 8 Plus 256 GB dourado,1665,https://www.mercadolivre.com.br/iphone-8-plus-256-gb-dourado/p/MLB8752454#searchVariation%3DMLB8752454%26position%3D1%26search_layout%3Dstack%26type%3Dproduct%26tracking_id%3D400397aa-0bb7-4577-9c12-ec9a773d0223
Apple iPhone 12 (64 GB) - Branco,2368,https://www.mercadolivre.com.br/apple-iphone-12-64-gb-branco/p/MLB16163647#searchVariation%3DMLB16163647%26position%3D4%26search_layout%3Dstack%26type%3Dproduct%26tracking_id%3D400397aa-0bb7-4577-9c12-ec9a773d0223
Apple iPhone 4s 8gb Desbloqueado Original Anatel -de Vitrine,399,https://produto.mercadolivre.com.br/MLB-913827646-apple-iphone-4s-8gb-desbloqueado-original-anatel-de-vitrine-_JM?searchVariation=17610181522#searchVariation%3D17610181522%26position%3D33%26search_layout%3Dstack%26type%3Ditem%26tracking_id%3D400397aa-0bb7-4577-9c12-ec9a773d0223
Apple iPhone 15 Pro Max (256 GB) - Titânio Preto,8195,https://www.mercadolivre.com.br/apple-iphone-15-pro-max-256-gb-titnio-preto/p/MLB27172724#searchVariation%3DMLB27172724%26position%3D8%26search_layout%3Dstack%26type%3Dproduct%26tracking_id%3D400397aa-0bb7-4577-9c12-ec9a773d0223
Apple iPhone 15 Pro (256 GB) - Titânio Natural,7200,https://www.mercadolivre.com.br/apple-iphone-15-pro-256-gb-titnio-natural/p/MLB27172703#searchVariation%3DMLB27172703%26position%3D3%26search_layout%3Dstack%26type%3Dproduct%26tracking_id%3D400397aa-0bb7-4577-9c12-ec9a773d0223
iPhone 11 Pro 64 Gb Dourado Lindo 10x Sem Juros,2400,https://produto.mercadolivre.com.br/MLB-3804900003-iphone-11-pro-64-gb-dourado-lindo-10x-sem-juros-_JM?searchVariation=181282021028#searchVariation%3D181282021028%26position%3D34%26search_layout%3Dstack%26type%3Ditem%26tracking_id%3D400397aa-0bb7-4577-9c12-ec9a773d0223
iPhone 11 128gb,2099,https://produto.mercadolivre.com.br/MLB-2767169906-iphone-11-128gb-_JM?searchVariation=175083421854#searchVariation%3D175083421854%26position%3D35%26search_layout%3Dstack%26type%3Ditem%26tracking_id%3D400397aa-0bb7-4577-9c12-ec9a773d0223
iPhone 13 128gb,3299,https://produto.mercadolivre.com.br/MLB-2824430713-iphone-13-128gb-_JM?searchVariation=175374021335#searchVariation%3D175374021335%26position%3D36%26search_layout%3Dstack%26type%3Ditem%26tracking_id%3D400397aa-0bb7-4577-9c12-ec9a773d0223
Apple iPhone 12 mini (64 GB) - Verde,2499,https://www.mercadolivre.com.br/apple-iphone-12-mini-64-gb-verde/p/MLB16163666#searchVariation%3DMLB16163666%26position%3D5%26search_layout%3Dstack%26type%3Dproduct%26tracking_id%3D400397aa-0bb7-4577-9c12-ec9a773d0223
Celular Apple iPhone 5s 16gb - Muito Bom,399,https://produto.mercadolivre.com.br/MLB-3756459437-celular-apple-iphone-5s-16gb-muito-bom-_JM?searchVariation=180839862620#searchVariation%3D180839862620%26position%3D37%26search_layout%3Dstack%26type%3Ditem%26tracking_id%3D400397aa-0bb7-4577-9c12-ec9a773d0223
iPhone 6s 16 Gb Prata Lindo 10x Sem Juros,625,https://produto.mercadolivre.com.br/MLB-3602556837-iphone-6s-16-gb-prata-lindo-10x-sem-juros-_JM?searchVariation=181793663805#searchVariation%3D181793663805%26position%3D38%26search_layout%3Dstack%26type%3Ditem%26tracking_id%3D400397aa-0bb7-4577-9c12-ec9a773d0223
Apple iPhone 12 Pro Max (256 GB) - Grafite,4899,https://www.mercadolivre.com.br/apple-iphone-12-pro-max-256-gb-grafite/p/MLB16163696#searchVariation%3DMLB16163696%26position%3D2%26search_layout%3Dstack%26type%3Dproduct%26tracking_id%3D400397aa-0bb7-4577-9c12-ec9a773d0223
iPhone 8 Plus 128 GB cinza-espacial,1799,https://www.mercadolivre.com.br/iphone-8-plus-128-gb-cinza-espacial/p/MLB15271025#searchVariation%3DMLB15271025%26position%3D9%26search_layout%3Dstack%26type%3Dproduct%26tracking_id%3D400397aa-0bb7-4577-9c12-ec9a773d0223
iPhone XR 128 Gb Branco - Vitrine - Bateria 100% +acessórios,1848,https://produto.mercadolivre.com.br/MLB-3175158890-iphone-xr-128-gb-branco-vitrine-bateria-100-acessorios-_JM?searchVariation=176481744825#searchVariation%3D176481744825%26position%3D39%26search_layout%3Dstack%26type%3Ditem%26tracking_id%3D400397aa-0bb7-4577-9c12-ec9a773d0223
Apple iPhone 13 mini (512 GB) - Estelar,10416,https://www.mercadolivre.com.br/apple-iphone-13-mini-512-gb-estelar/p/MLB18514726#searchVariation%3DMLB18514726%26position%3D10%26search_layout%3Dstack%26type%3Dproduct%26tracking_id%3D400397aa-0bb7-4577-9c12-ec9a773d0223
iPhone XS 256 GB dourado,2220,https://www.mercadolivre.com.br/iphone-xs-256-gb-dourado/p/MLB12866569#searchVariation%3DMLB12866569%26position%3D6%26search_layout%3Dstack%26type%3Dproduct%26tracking_id%3D400397aa-0bb7-4577-9c12-ec9a773d0223
Apple iPhone 12 Pro (128 Gb) Tela 6.1 - Novo Vitrine,2850,https://produto.mercadolivre.com.br/MLB-4870843534-apple-iphone-12-pro-128-gb-tela-61-novo-vitrine-_JM?searchVariation=180993490814#searchVariation%3D180993490814%26position%3D40%26search_layout%3Dstack%26type%3Ditem%26tracking_id%3D400397aa-0bb7-4577-9c12-ec9a773d0223
"iPhone 15 Pro 256gb Titânio Branco Tela 6,1 5g Câmera 48mp",10077,https://produto.mercadolivre.com.br/MLB-3459564673-iphone-15-pro-256gb-titnio-branco-tela-61-5g-cmera-48mp-_JM#position%3D41%26search_layout%3Dstack%26type%3Ditem%26tracking_id%3D400397aa-0bb7-4577-9c12-ec9a773d0223
Apple iPhone 11 Pro Max (256 GB) - cinza-espacial,3850,https://www.mercadolivre.com.br/apple-iphone-11-pro-max-256-gb-cinza-espacial/p/MLB15150977#searchVariation%3DMLB15150977%26position%3D7%26search_layout%3Dstack%26type%3Dproduct%26tracking_id%3D400397aa-0bb7-4577-9c12-ec9a773d0223
Apple iPhone 15 Plus (256 GB) - Preto,6999,https://www.mercadolivre.com.br/apple-iphone-15-plus-256-gb-preto/p/MLB27172688#searchVariation%3DMLB27172688%26position%3D12%26search_layout%3Dstack%26type%3Dproduct%26tracking_id%3D400397aa-0bb7-4577-9c12-ec9a773d0223
iPhone SE Branco 256gb Vitrine Saúde Bateria 100% Mhgx3br/a,1999,https://produto.mercadolivre.com.br/MLB-3733314517-iphone-se-branco-256gb-vitrine-saude-bateria-100-mhgx3bra-_JM?searchVariation=183105364825#searchVariation%3D183105364825%26position%3D42%26search_layout%3Dstack%26type%3Ditem%26tracking_id%3D400397aa-0bb7-4577-9c12-ec9a773d0223
Apple iPhone 12 Pro Max (512 GB) - Grafite,5198,https://www.mercadolivre.com.br/apple-iphone-12-pro-max-512-gb-grafite/p/MLB16163700#searchVariation%3DMLB16163700%26position%3D11%26search_layout%3Dstack%26type%3Dproduct%26tracking_id%3D400397aa-0bb7-4577-9c12-ec9a773d0223
Apple iPhone 15 Pro Max (512 GB) - TItânio Branco,8895,https://www.mercadolivre.com.br/apple-iphone-15-pro-max-512-gb-titnio-branco/p/MLB27172723#searchVariation%3DMLB27172723%26position%3D16%26search_layout%3Dstack%26type%3Dproduct%26tracking_id%3D400397aa-0bb7-4577-9c12-ec9a773d0223
Apple iPhone 14 (256 GB) - (PRODUCT)RED - Distribuidor Autorizado,6299,https://www.mercadolivre.com.br/apple-iphone-14-256-gb-productred-distribuidor-autorizado/p/MLB1019615358#searchVariation%3DMLB1019615358%26position%3D13%26search_layout%3Dstack%26type%3Dproduct%26tracking_id%3D400397aa-0bb7-4577-9c12-ec9a773d0223
Apple iPhone 14 (256 GB) - Amarelo - Distribuidor Autorizado,6299,https://www.mercadolivre.com.br/apple-iphone-14-256-gb-amarelo-distribuidor-autorizado/p/MLB1024156590#searchVariation%3DMLB1024156590%26position%3D14%26search_layout%3Dstack%26type%3Dproduct%26tracking_id%3D400397aa-0bb7-4577-9c12-ec9a773d0223
Apple iPhone 14 Plus (256 GB) - Roxo - Distribuidor Autorizado,7736,https://www.mercadolivre.com.br/apple-iphone-14-plus-256-gb-roxo-distribuidor-autorizado/p/MLB1019615366#searchVariation%3DMLB1019615366%26position%3D15%26search_layout%3Dstack%26type%3Dproduct%26tracking_id%3D400397aa-0bb7-4577-9c12-ec9a773d0223
Apple iPhone 14 128gb Promoção Original - Dash,4299,https://produto.mercadolivre.com.br/MLB-3807698711-apple-iphone-14-128gb-promoco-original-dash-_JM?searchVariation=184121927721#searchVariation%3D184121927721%26position%3D43%26search_layout%3Dstack%26type%3Ditem%26tracking_id%3D400397aa-0bb7-4577-9c12-ec9a773d0223
Apple iPhone 14 (512 GB) - (PRODUCT)RED - Distribuidor Autorizado,8299,https://www.mercadolivre.com.br/apple-iphone-14-512-gb-productred-distribuidor-autorizado/p/MLB1019615326#searchVariation%3DMLB1019615326%26position%3D17%26search_layout%3Dstack%26type%3Dproduct%26tracking_id%3D400397aa-0bb7-4577-9c12-ec9a773d0223
Apple iPhone 13 (512 GB) - Azul - Distribuidor Autorizado,7299,https://www.mercadolivre.com.br/apple-iphone-13-512-gb-azul-distribuidor-autorizado/p/MLB1018500848#searchVariation%3DMLB1018500848%26position%3D18%26search_layout%3Dstack%26type%3Dproduct%26tracking_id%3D400397aa-0bb7-4577-9c12-ec9a773d0223
Apple iPhone 15 Plus (128 GB) - Amarelo - Distribuidor Autorizado,7554,https://www.mercadolivre.com.br/apple-iphone-15-plus-128-gb-amarelo-distribuidor-autorizado/p/MLB1027172691#searchVariation%3DMLB1027172691%26position%3D19%26search_layout%3Dstack%26type%3Dproduct%26tracking_id%3D400397aa-0bb7-4577-9c12-ec9a773d0223
Apple iPhone 13 (256 GB) - Rosa - Distribuidor Autorizado,5999,https://www.mercadolivre.com.br/apple-iphone-13-256-gb-rosa-distribuidor-autorizado/p/MLB1018500850#searchVariation%3DMLB1018500850%26position%3D20%26search_layout%3Dstack%26type%3Dproduct%26tracking_id%3D400397aa-0bb7-4577-9c12-ec9a773d0223
Apple iPhone 14 Pro Max (256 GB) - Roxo-profundo,10589,https://www.mercadolivre.com.br/apple-iphone-14-pro-max-256-gb-roxo-profundo/p/MLB19615354#searchVariation%3DMLB19615354%26position%3D21%26search_layout%3Dstack%26type%3Dproduct%26tracking_id%3D400397aa-0bb7-4577-9c12-ec9a773d0223
"iPhone 14 Plus Apple (256gb) Roxo, Tela De 6,7 , 5g",5863,https://produto.mercadolivre.com.br/MLB-3723677277-iphone-14-plus-apple-256gb-roxo-tela-de-67-5g-_JM#position%3D44%26search_layout%3Dstack%26type%3Ditem%26tracking_id%3D400397aa-0bb7-4577-9c12-ec9a773d0223
iPhone X 256 Gb Lindo 10x Sem Juros,1800,https://produto.mercadolivre.com.br/MLB-4145272862-iphone-x-256-gb-lindo-10x-sem-juros-_JM?searchVariation=180395881737#searchVariation%3D180395881737%26position%3D45%26search_layout%3Dstack%26type%3Ditem%26tracking_id%3D400397aa-0bb7-4577-9c12-ec9a773d0223
iPhone 6 64 Gb Preto Lindo + Nota-fiscal,567,https://produto.mercadolivre.com.br/MLB-4129112816-iphone-6-64-gb-preto-lindo-nota-fiscal-_JM?searchVariation=180287246741#searchVariation%3D180287246741%26position%3D46%26search_layout%3Dstack%26type%3Ditem%26tracking_id%3D400397aa-0bb7-4577-9c12-ec9a773d0223
Apple iPhone 14 (512 GB) - Estelar - Distribuidor Autorizado,7065,https://www.mercadolivre.com.br/apple-iphone-14-512-gb-estelar-distribuidor-autorizado/p/MLB1019615363#searchVariation%3DMLB1019615363%26position%3D22%26search_layout%3Dstack%26type%3Dproduct%26tracking_id%3D400397aa-0bb7-4577-9c12-ec9a773d0223
"iPhone 15 Plus 512gb Verde Tela 6,7 5g Câmera 48mp",10284,https://produto.mercadolivre.com.br/MLB-3460320749-iphone-15-plus-512gb-verde-tela-67-5g-cmera-48mp-_JM?searchVariation=180106564159#searchVariation%3D180106564159%26position%3D47%26search_layout%3Dstack%26type%3Ditem%26tracking_id%3D400397aa-0bb7-4577-9c12-ec9a773d0223
Apple iPhone 14 Plus (256 GB) - Meia-noite - Distribuidor Autorizado,5999,https://www.mercadolivre.com.br/apple-iphone-14-plus-256-gb-meia-noite-distribuidor-autorizado/p/MLB1019615373#searchVariation%3DMLB1019615373%26position%3D23%26search_layout%3Dstack%26type%3Dproduct%26tracking_id%3D400397aa-0bb7-4577-9c12-ec9a773d0223
Usado: iPhone 14 Pro 512gb Preto Espacial Bom - Trocafone,5629,https://produto.mercadolivre.com.br/MLB-4939159396-usado-iphone-14-pro-512gb-preto-espacial-bom-trocafone-_JM#position%3D48%26search_layout%3Dstack%26type%3Ditem%26tracking_id%3D400397aa-0bb7-4577-9c12-ec9a773d0223
iPhone 7 128 Gb Preto-fosco Lindo Envio Imediato,780,https://produto.mercadolivre.com.br/MLB-3599162631-iphone-7-128-gb-preto-fosco-lindo-envio-imediato-_JM?searchVariation=181743224845#searchVariation%3D181743224845%26position%3D2%26search_layout%3Dstack%26type%3Ditem%26tracking_id%3Db7365164-874c-4200-8bdd-8df8b50bb389
Smartphone iPhone SE A1723 16gb 2gb Ram Space Gray Excelente,399,https://produto.mercadolivre.com.br/MLB-3807413013-smartphone-iphone-se-a1723-16gb-2gb-ram-space-gray-excelente-_JM?searchVariation=184118980451#searchVariation%3D184118980451%26position%3D3%26search_layout%3Dstack%26type%3Ditem%26tracking_id%3Db7365164-874c-4200-8bdd-8df8b50bb389
iPhone 8 64 Gb Cinza-espacial Lindo + Caixa Original,1000,https://produto.mercadolivre.com.br/MLB-3715791907-iphone-8-64-gb-cinza-espacial-lindo-caixa-original-_JM?searchVariation=180610828920#searchVariation%3D180610828920%26position%3D4%26search_layout%3Dstack%26type%3Ditem%26tracking_id%3Db7365164-874c-4200-8bdd-8df8b50bb389
iPhone 7 Plus 32 Gb Preto-fosco Lindo Envio Imediato,950,https://produto.mercadolivre.com.br/MLB-3743810383-iphone-7-plus-32-gb-preto-fosco-lindo-envio-imediato-_JM?searchVariation=183189107571#searchVariation%3D183189107571%26position%3D5%26search_layout%3Dstack%26type%3Ditem%26tracking_id%3Db7365164-874c-4200-8bdd-8df8b50bb389
iPhone SE 2020 (2a Geração) 64 Gb - Preto,749,https://produto.mercadolivre.com.br/MLB-4944332928-iphone-se-2020-2a-geraco-64-gb-preto-_JM?searchVariation=183900994355#searchVariation%3D183900994355%26position%3D6%26search_layout%3Dstack%26type%3Ditem%26tracking_id%3Db7365164-874c-4200-8bdd-8df8b50bb389
iPhone 6s Plus 32 Gb Lindo 10x Sem Juros,810,https://produto.mercadolivre.com.br/MLB-3777762619-iphone-6s-plus-32-gb-lindo-10x-sem-juros-_JM?searchVariation=183654033983#searchVariation%3D183654033983%26position%3D7%26search_layout%3Dstack%26type%3Ditem%26tracking_id%3Db7365164-874c-4200-8bdd-8df8b50bb389
iPhone 15 128gb Lacrado Dual Sim Película + Capinha Brinde,5399,https://produto.mercadolivre.com.br/MLB-4846787156-iphone-15-128gb-lacrado-dual-sim-pelicula-capinha-brinde-_JM?searchVariation=180915370194#searchVariation%3D180915370194%26position%3D8%26search_layout%3Dstack%26type%3Ditem%26tracking_id%3Db7365164-874c-4200-8bdd-8df8b50bb389
iPhone XS Max 256gb Prata Excelente - Trocafone - Usado,1929,https://produto.mercadolivre.com.br/MLB-2692249743-iphone-xs-max-256gb-prata-excelente-trocafone-usado-_JM#position%3D9%26search_layout%3Dstack%26type%3Ditem%26tracking_id%3Db7365164-874c-4200-8bdd-8df8b50bb389
iPhone 12 256gb,2699,https://produto.mercadolivre.com.br/MLB-3696229200-iphone-12-256gb-_JM?searchVariation=183953172737#searchVariation%3D183953172737%26position%3D10%26search_layout%3Dstack%26type%3Ditem%26tracking_id%3Db7365164-874c-4200-8bdd-8df8b50bb389
iPhone 15 Pro 256gb Dual E-sim 5g 8gb Capa + Pelicula Brinde,8119,https://produto.mercadolivre.com.br/MLB-3665407845-iphone-15-pro-256gb-dual-e-sim-5g-8gb-capa-pelicula-brinde-_JM?searchVariation=182539941031#searchVariation%3D182539941031%26position%3D11%26search_layout%3Dstack%26type%3Ditem%26tracking_id%3Db7365164-874c-4200-8bdd-8df8b50bb389
iPhone 11 256gb,2299,https://produto.mercadolivre.com.br/MLB-2872434525-iphone-11-256gb-_JM?searchVariation=175533971055#searchVariation%3D175533971055%26position%3D12%26search_layout%3Dstack%26type%3Ditem%26tracking_id%3Db7365164-874c-4200-8bdd-8df8b50bb389
iPhone 13 128gb Azul- Modelo De Vitrine+brindes+nota Fiscal,3586,https://produto.mercadolivre.com.br/MLB-3623518751-iphone-13-128gb-azul-modelo-de-vitrinebrindesnota-fiscal-_JM?searchVariation=180044168716#searchVariation%3D180044168716%26position%3D13%26search_layout%3Dstack%26type%3Ditem%26tracking_id%3Db7365164-874c-4200-8bdd-8df8b50bb389
Vitrine Apple iPhone 12 Mini (64 Gb) - Roxo,1999,https://produto.mercadolivre.com.br/MLB-4109961582-vitrine-apple-iphone-12-mini-64-gb-roxo-_JM?searchVariation=180207551133#searchVariation%3D180207551133%26position%3D14%26search_layout%3Dstack%26type%3Ditem%26tracking_id%3Db7365164-874c-4200-8bdd-8df8b50bb389
iPhone 8 Plus 256gb,1599,https://produto.mercadolivre.com.br/MLB-2767462647-iphone-8-plus-256gb-_JM?searchVariation=175708022811#searchVariation%3D175708022811%26position%3D15%26search_layout%3Dstack%26type%3Ditem%26tracking_id%3Db7365164-874c-4200-8bdd-8df8b50bb389
Apple iPhone 13 Pro (128 Gb) -dourado-modelo Swap+brindes,4447,https://produto.mercadolivre.com.br/MLB-3797910123-apple-iphone-13-pro-128-gb-dourado-modelo-swapbrindes-_JM?searchVariation=183967923809#searchVariation%3D183967923809%26position%3D16%26search_layout%3Dstack%26type%3Ditem%26tracking_id%3Db7365164-874c-4200-8bdd-8df8b50bb389
iPhone 13 Pro Max 128gb,4399,https://produto.mercadolivre.com.br/MLB-3079920373-iphone-13-pro-max-128gb-_JM?searchVariation=178702760661#searchVariation%3D178702760661%26position%3D17%26search_layout%3Dstack%26type%3Ditem%26tracking_id%3Db7365164-874c-4200-8bdd-8df8b50bb389
Vitrine Apple iPhone XR 64 Gb - Preto,1599,https://produto.mercadolivre.com.br/MLB-3474976291-vitrine-apple-iphone-xr-64-gb-preto-_JM?searchVariation=180219791857#searchVariation%3D180219791857%26position%3D18%26search_layout%3Dstack%26type%3Ditem%26tracking_id%3Db7365164-874c-4200-8bdd-8df8b50bb389
Apple iPhone 12 Pro (256 GB) - Prateado,4499,https://www.mercadolivre.com.br/apple-iphone-12-pro-256-gb-prateado/p/MLB16163684#searchVariation%3DMLB16163684%26position%3D2%26search_layout%3Dstack%26type%3Dproduct%26tracking_id%3Db7365164-874c-4200-8bdd-8df8b50bb389
Celular Apple iPhone 5s 16gb - Muito Bom,379,https://produto.mercadolivre.com.br/MLB-4829194330-celular-apple-iphone-5s-16gb-muito-bom-_JM?searchVariation=180840966658#searchVariation%3D180840966658%26position%3D19%26search_layout%3Dstack%26type%3Ditem%26tracking_id%3Db7365164-874c-4200-8bdd-8df8b50bb389
iPhone XS 256 Gb ( Msg De Peça ) Excelente,1699,https://produto.mercadolivre.com.br/MLB-3785410849-iphone-xs-256-gb-msg-de-peca-excelente-_JM?searchVariation=181129888738#searchVariation%3D181129888738%26position%3D20%26search_layout%3Dstack%26type%3Ditem%26tracking_id%3Db7365164-874c-4200-8bdd-8df8b50bb389
iPhone 11 Pro 256 Gb Cinza-espacial Lindo 10x Sem Juros,3100,https://produto.mercadolivre.com.br/MLB-3552291957-iphone-11-pro-256-gb-cinza-espacial-lindo-10x-sem-juros-_JM?searchVariation=181220537377#searchVariation%3D181220537377%26position%3D21%26search_layout%3Dstack%26type%3Ditem%26tracking_id%3Db7365164-874c-4200-8bdd-8df8b50bb389
